Day,Time,Weather,City,Temperature,Traffic Congestion,Number of Vehicles
1,evening,rainy,Kochi,17.250577021668015,2,24
5,noon,foggy,Alappuzha,22.133553142647088,3,59
4,evening,cloudy,Palakkad,36.671949542104315,3,41
1,morning,foggy,Kozhikode,30.2330505358093,5,90
4,night,rainy,Kannur,26.45335124763791,2,24
5,night,rainy,Kochi,24.20120122711039,2,28
2,morning,foggy,Thiruvananthapuram,22.817341596326862,4,67
2,evening,sunny,Malappuram,39.057519433117335,4,67
2,noon,foggy,Guruvayur,33.92798386850577,4,70
2,evening,cloudy,Kozhikode,26.032550271557362,2,22
6,morning,sunny,Kottayam,31.206067168882807,5,108
0,evening,cloudy,Thiruvananthapuram,34.97689728157337,3,53
6,night,foggy,Thiruvananthapuram,22.45523828360235,4,66
6,evening,sunny,Kannur,40.97878752206162,4,66
6,morning,cloudy,Palakkad,25.0968425344101,3,54
2,night,foggy,Kannur,31.305905613843194,4,76
5,evening,foggy,Malappuram,37.13706594503002,4,73
3,evening,sunny,Kannur,37.52808252612299,4,62
3,night,foggy,Kozhikode,28.27047171393942,3,52
0,noon,rainy,Kasaragod,27.72208155139206,2,26
2,night,cloudy,Guruvayur,26.58124762355785,2,29
2,noon,cloudy,Kozhikode,25.44698688411572,2,23
2,morning,foggy,Kannur,38.16878062688935,5,92
4,morning,foggy,Kollam,33.98859883205619,5,107
1,night,rainy,Thiruvananthapuram,26.9602396154909,2,28
4,night,sunny,Thrissur,32.03992393472842,4,66
1,morning,foggy,Thiruvananthapuram,22.060898997635615,4,80
2,noon,foggy,Thiruvananthapuram,21.753131794597444,3,50
2,morning,foggy,Alappuzha,30.646246244629378,5,101
4,night,foggy,Guruvayur,34.179721159663664,4,63
4,morning,cloudy,Guruvayur,29.869040043725093,3,59
1,night,foggy,Kottayam,35.518511124964746,4,68
3,night,cloudy,Kannur,21.301844868764324,2,21
1,morning,foggy,Kasaragod,27.45995020124078,4,77
4,noon,sunny,Kochi,30.030196649961027,4,79
5,evening,rainy,Guruvayur,23.603640458671073,2,26
4,morning,sunny,Kannur,27.23039868430008,4,77
5,evening,foggy,Kochi,37.44540280870803,4,64
0,morning,foggy,Guruvayur,25.020506720178933,4,67
4,evening,foggy,Kottayam,36.90439708522074,4,65
0,noon,sunny,Thiruvananthapuram,33.240183635623595,4,76
3,noon,foggy,Kochi,37.9790751673385,4,66
1,morning,sunny,Kannur,35.418992518823586,5,89
5,night,cloudy,Malappuram,36.55775249716828,3,50
1,evening,rainy,Kasaragod,16.09093280780179,2,27
0,night,rainy,Kochi,28.7200597050753,2,23
5,night,sunny,Kottayam,41.35186110274276,4,78
1,night,cloudy,Kollam,23.108843444821776,2,21
4,noon,sunny,Kochi,27.634139479446574,3,32
2,morning,cloudy,Kannur,27.9513281283408,3,56
0,morning,foggy,Kasaragod,37.097706306259695,5,88
1,noon,cloudy,Guruvayur,29.954165329417016,2,25
0,noon,cloudy,Palakkad,29.700353689449003,2,26
6,morning,cloudy,Guruvayur,23.132737817268026,3,46
0,night,rainy,Palakkad,16.01342168858472,2,21
5,evening,cloudy,Malappuram,34.505975348852395,3,31
6,evening,foggy,Kozhikode,22.713932472765848,3,46
5,evening,foggy,Kozhikode,32.0006118205003,4,64
2,night,foggy,Kochi,36.773644628758056,4,61
6,morning,cloudy,Thrissur,24.280676329872882,3,41
4,noon,sunny,Kannur,37.30963821602748,4,74
0,morning,sunny,Kollam,27.33787580402766,4,75
1,night,foggy,Kottayam,31.489002347239218,4,77
3,noon,rainy,Kollam,18.786839256204445,2,27
0,night,sunny,Palakkad,38.51121052875803,4,67
0,evening,cloudy,Kannur,25.854525817675995,2,28
2,evening,sunny,Kannur,33.877647149678985,4,63
4,night,foggy,Kochi,31.415484116469365,4,78
3,noon,rainy,Guruvayur,18.911647981326073,2,27
6,noon,sunny,Kasaragod,38.60784291649956,5,105
6,morning,sunny,Kottayam,31.144885790825846,5,109
6,evening,foggy,Kollam,32.48548652051661,4,72
5,morning,rainy,Kasaragod,18.69081186188935,3,58
5,morning,rainy,Kottayam,27.698000206507956,3,37
1,night,foggy,Kollam,23.404362139777646,3,47
3,night,cloudy,Malappuram,27.964654242769278,2,26
6,morning,sunny,Palakkad,30.202503253560906,5,85
5,evening,cloudy,Thiruvananthapuram,33.45597304645866,3,47
1,night,sunny,Kottayam,30.45459507661687,4,65
4,morning,sunny,Palakkad,40.989194208721734,5,98
1,morning,cloudy,Kannur,35.89453740009198,4,70
5,morning,foggy,Alappuzha,24.564667260787157,4,67
2,morning,foggy,Thrissur,31.66054596713111,5,82
2,morning,sunny,Kannur,27.491199909239395,4,75
6,morning,foggy,Kochi,27.881295595227492,4,62
2,night,sunny,Alappuzha,38.12646940152163,4,65
6,evening,foggy,Kasaragod,32.43536009844838,4,71
6,morning,sunny,Kannur,36.61991137991234,5,90
5,noon,foggy,Kannur,26.028359584261338,3,39
2,night,rainy,Kottayam,22.426424140384835,2,24
6,night,cloudy,Kochi,22.48367826608442,3,32
3,morning,rainy,Kochi,28.223387947371215,3,55
4,night,cloudy,Alappuzha,29.299703351631205,2,26
1,morning,cloudy,Kannur,32.78260955605568,4,79
1,evening,sunny,Alappuzha,30.232039921546836,4,76
5,evening,cloudy,Thiruvananthapuram,26.249043692975683,2,28
2,night,rainy,Kollam,21.68166073342195,2,29
2,night,rainy,Kottayam,16.437620965702674,2,25
6,noon,foggy,Palakkad,27.022978740120397,4,71
0,night,rainy,Kozhikode,29.656177749806574,2,24
6,noon,foggy,Kannur,36.479239329745354,5,105
4,evening,cloudy,Guruvayur,29.543305171990323,2,29
3,evening,rainy,Kottayam,23.743528818726745,2,29
1,morning,cloudy,Kottayam,21.25761232406885,3,55
6,evening,rainy,Kottayam,30.946473738951504,3,54
0,noon,rainy,Kochi,16.221173628239836,2,26
0,night,foggy,Kasaragod,37.2859162655734,4,70
6,morning,cloudy,Kochi,29.050270033877098,3,42
5,noon,rainy,Kasaragod,21.812886390770352,2,22
1,night,sunny,Alappuzha,41.71171339232522,4,79
5,morning,cloudy,Kozhikode,21.1482406890512,3,56
3,evening,cloudy,Kochi,30.617817018954035,3,36
0,noon,cloudy,Kannur,30.065446722668295,3,33
0,night,foggy,Kasaragod,24.953611722593294,3,53
4,morning,sunny,Kochi,33.29108633295358,5,85
3,morning,cloudy,Thrissur,31.822081907223648,4,74
0,evening,rainy,Kochi,28.36123034699277,2,21
3,night,rainy,Kozhikode,16.012186598011855,2,27
1,evening,foggy,Kozhikode,37.151673213547056,4,71
2,evening,rainy,Kasaragod,18.79693133067781,2,21
0,night,cloudy,Kasaragod,24.704461187959662,2,26
4,night,rainy,Alappuzha,20.47904857679542,2,27
1,night,cloudy,Kozhikode,21.376536127564155,2,21
6,noon,rainy,Kozhikode,18.091886101035524,3,38
3,night,sunny,Kannur,42.76794869005076,4,61
6,morning,foggy,Thiruvananthapuram,26.58384943741366,4,75
5,evening,foggy,Kottayam,23.185283437763637,3,49
1,noon,sunny,Malappuram,27.818851439968597,3,32
6,night,sunny,Kochi,38.23081945038952,5,105
0,noon,foggy,Kollam,35.75283219055469,4,71
3,night,sunny,Alappuzha,30.368189091643988,4,78
2,noon,cloudy,Kottayam,21.08905551587855,2,24
1,evening,rainy,Malappuram,19.79253031357105,2,27
0,evening,foggy,Thiruvananthapuram,22.18593164554467,3,43
4,morning,sunny,Kollam,27.757713922710707,4,67
5,morning,cloudy,Kasaragod,28.069231843589478,3,42
3,night,foggy,Kozhikode,25.13377720664755,3,54
1,evening,sunny,Thrissur,34.771079934932196,4,76
1,noon,foggy,Alappuzha,25.534558707372035,3,36
2,noon,sunny,Palakkad,41.98913411875011,4,68
2,noon,foggy,Guruvayur,36.626212356746294,4,63
4,morning,cloudy,Kozhikode,30.36929759135748,4,80
5,noon,cloudy,Thrissur,26.75880166996512,2,25
4,morning,rainy,Malappuram,22.479496994590505,3,40
0,morning,foggy,Kasaragod,28.226653715456244,4,70
0,night,rainy,Kollam,28.368848476294048,2,26
4,noon,foggy,Malappuram,28.90302782582004,3,45
5,noon,sunny,Guruvayur,40.56440909060026,4,74
4,evening,sunny,Kozhikode,42.0496113608162,4,76
5,night,rainy,Kozhikode,21.711084607441876,2,24
5,evening,foggy,Kollam,30.75697108538636,4,67
6,night,rainy,Palakkad,17.615961126153596,3,55
3,noon,cloudy,Thrissur,24.14156761820766,2,26
5,morning,rainy,Malappuram,23.02891803407272,3,38
2,morning,rainy,Kasaragod,19.50544617033024,3,33
5,morning,sunny,Kozhikode,40.9015283434082,5,105
5,morning,rainy,Malappuram,18.690866353004665,3,47
5,morning,foggy,Kannur,28.97139886840236,4,80
6,evening,sunny,Palakkad,36.296887087817886,4,80
6,night,rainy,Malappuram,27.76168643873436,3,36
0,noon,cloudy,Kollam,27.24577309153017,2,25
6,evening,rainy,Guruvayur,30.774684168320384,3,44
2,night,rainy,Kasaragod,25.661425568324734,2,28
2,morning,rainy,Thiruvananthapuram,23.47163226760838,3,39
6,night,sunny,Kollam,27.143090778884623,4,68
4,night,foggy,Malappuram,29.124885865567602,3,59
3,morning,cloudy,Thiruvananthapuram,34.68610310004697,4,74
6,morning,rainy,Kozhikode,26.447197309762362,3,48
5,morning,foggy,Thiruvananthapuram,35.371926615394806,5,94
1,noon,foggy,Palakkad,29.623363302187993,3,46
3,morning,sunny,Kochi,28.01384898660619,4,78
3,noon,cloudy,Palakkad,20.965471185389536,2,28
2,morning,sunny,Kollam,31.15473229421605,5,98
3,noon,foggy,Kochi,33.09100291746227,4,65
6,night,foggy,Kollam,34.65958326900859,5,98
5,evening,foggy,Kannur,26.252963090545396,3,31
5,night,sunny,Guruvayur,34.4261166550152,4,80
0,night,cloudy,Guruvayur,27.892615181558945,2,26
5,morning,rainy,Alappuzha,22.978887333974274,3,35
5,noon,sunny,Kasaragod,29.932928124402558,3,48
2,evening,foggy,Guruvayur,23.54347368750059,3,33
5,morning,sunny,Kottayam,29.343705489930624,4,78
0,morning,foggy,Kozhikode,22.16581548377668,4,73
1,morning,rainy,Kozhikode,19.36822261100081,3,41
6,night,rainy,Kannur,16.15641525963145,3,39
2,noon,cloudy,Alappuzha,31.396986616991185,3,31
1,noon,foggy,Kannur,26.603546827590407,3,58
2,evening,cloudy,Malappuram,37.277053900437004,3,55
4,noon,cloudy,Thrissur,24.02678366937662,2,23
3,noon,rainy,Kollam,21.879085695263097,2,24
4,morning,sunny,Kottayam,32.08329969690607,5,92
5,morning,sunny,Kottayam,26.14367543306183,4,71
1,night,cloudy,Palakkad,35.00012900785036,3,57
5,morning,rainy,Palakkad,16.54390582245352,3,47
3,morning,foggy,Thrissur,37.2082220923969,5,101
2,morning,sunny,Kannur,41.16526396859155,5,102
3,morning,cloudy,Malappuram,29.837466379640937,3,42
0,night,sunny,Alappuzha,35.24112477349196,4,72
3,morning,sunny,Thiruvananthapuram,37.11422469025466,5,109
0,evening,foggy,Palakkad,27.805015104892874,3,46
3,evening,rainy,Malappuram,27.00277881776354,2,27
6,evening,foggy,Kasaragod,21.986227509704072,3,51
0,evening,rainy,Kozhikode,16.91880966494535,2,21
1,morning,sunny,Kozhikode,33.77291713353225,5,102
5,evening,cloudy,Malappuram,30.07717292498215,3,54
5,morning,foggy,Thrissur,36.31806478770872,5,95
4,night,rainy,Alappuzha,17.779230776434236,2,24
5,evening,sunny,Guruvayur,39.98501476229612,4,70
2,noon,rainy,Kottayam,19.570804733965183,2,24
6,evening,rainy,Thrissur,22.69942202467054,2,28
3,evening,rainy,Malappuram,21.38224139206602,2,27
4,morning,sunny,Alappuzha,32.80263963871178,5,103
2,evening,cloudy,Alappuzha,23.29201727341351,2,27
2,noon,cloudy,Kollam,29.29428507103999,2,27
0,morning,cloudy,Kochi,34.3615178333128,4,66
5,morning,rainy,Kozhikode,23.50607817644125,3,39
1,night,sunny,Malappuram,34.34043079026938,4,61
1,night,rainy,Guruvayur,30.42904894978234,3,33
4,evening,cloudy,Kottayam,32.73658175502608,3,52
6,night,cloudy,Kochi,29.071318751015895,3,57
1,night,sunny,Kasaragod,30.380826019216055,4,70
3,night,rainy,Palakkad,31.04375469636443,3,33
1,morning,foggy,Kollam,31.03451173073929,5,96
4,morning,foggy,Palakkad,24.984674273881584,4,76
1,morning,cloudy,Kochi,25.308629601025732,3,41
3,night,sunny,Kochi,39.65326251191618,4,76
0,morning,rainy,Palakkad,16.750474555486743,3,40
6,night,rainy,Kannur,32.86556717948994,4,66
4,morning,cloudy,Kottayam,22.949572361331015,3,53
0,morning,cloudy,Kottayam,34.26675873792749,4,61
0,noon,rainy,Thiruvananthapuram,22.71118038511861,2,21
0,evening,rainy,Guruvayur,24.367675115886936,2,26
2,night,cloudy,Kasaragod,35.70465362307738,3,37
6,noon,rainy,Kottayam,23.019490223016625,3,45
5,morning,foggy,Guruvayur,30.362558714444784,5,109
6,night,cloudy,Kasaragod,21.571688067135444,3,41
2,morning,rainy,Kasaragod,16.039907055746703,3,36
5,evening,cloudy,Kochi,24.895191647208897,2,27
6,noon,sunny,Kasaragod,37.56991257961904,5,83
0,evening,cloudy,Kollam,22.79509699328488,2,26
4,noon,cloudy,Palakkad,22.667547105856897,2,27
5,morning,sunny,Kannur,32.98633033661036,5,95
3,evening,foggy,Thiruvananthapuram,32.23839455833965,4,80
3,evening,rainy,Malappuram,28.10522386821482,2,29
1,morning,sunny,Thrissur,29.03366145967237,4,63
5,evening,cloudy,Thiruvananthapuram,22.086592311504276,2,21
4,night,rainy,Kollam,31.98674957707425,3,54
2,noon,sunny,Thiruvananthapuram,30.43132850355573,4,70
0,noon,rainy,Kasaragod,30.506890459348305,3,33
1,noon,rainy,Kochi,30.67935465786791,3,53
3,night,sunny,Thrissur,39.13288405996326,4,64
2,noon,rainy,Kottayam,18.870171313093692,2,26
2,morning,foggy,Kochi,35.195789709321204,5,83
0,evening,sunny,Kasaragod,39.07725950710697,4,76
5,night,foggy,Kasaragod,31.369455733805488,4,63
3,noon,cloudy,Thrissur,26.46602840405175,2,28
4,morning,rainy,Thrissur,20.46264627253125,3,46
2,evening,cloudy,Kozhikode,22.805710411545657,2,24
0,evening,cloudy,Alappuzha,29.399463943494368,2,24
4,night,rainy,Alappuzha,25.94943488366739,2,29
5,night,sunny,Guruvayur,32.108762838768385,4,71
3,night,rainy,Kannur,24.081104150574767,2,28
5,morning,cloudy,Kochi,26.913339581457087,3,43
2,morning,cloudy,Kottayam,31.630696780631478,4,66
4,night,sunny,Thiruvananthapuram,41.32140653254157,4,70
4,noon,rainy,Kasaragod,18.786644454798065,2,21
4,evening,cloudy,Kasaragod,27.217543574532655,2,25
2,evening,foggy,Kozhikode,23.61993116916444,3,57
2,morning,cloudy,Kochi,31.3576379031127,4,63
5,evening,cloudy,Kannur,33.124392467485684,3,42
1,noon,sunny,Kochi,41.84251645415675,4,77
5,evening,foggy,Palakkad,25.9659876484362,3,34
3,morning,cloudy,Guruvayur,36.887184305891864,4,62
0,morning,cloudy,Thrissur,21.809059227131026,3,48
4,noon,foggy,Kottayam,31.476400579197794,4,70
1,noon,rainy,Kannur,16.97125622883661,2,25
0,evening,rainy,Thrissur,31.194161191953064,3,47
1,evening,cloudy,Kottayam,29.740347776370477,2,23
6,morning,cloudy,Kollam,32.11251576914709,4,67
5,noon,rainy,Malappuram,30.136756740477693,3,36
2,noon,sunny,Guruvayur,28.555280582227468,3,53
4,noon,foggy,Alappuzha,21.881221454948072,3,43
5,evening,foggy,Guruvayur,36.16614438251828,4,62
0,noon,sunny,Alappuzha,31.353864866801853,4,61
6,morning,sunny,Kottayam,28.19264143476181,4,76
6,morning,sunny,Alappuzha,33.96384103048047,5,100
6,evening,sunny,Thrissur,36.17120328683232,4,76
0,night,sunny,Guruvayur,26.526500258182672,3,46
0,evening,sunny,Kasaragod,30.673226190370492,4,70
0,night,foggy,Thrissur,21.78276276470703,3,57
0,noon,sunny,Kottayam,33.14570161632348,4,67
6,evening,rainy,Kannur,31.21670049412615,3,49
6,morning,sunny,Kochi,42.70509099539068,5,83
1,noon,sunny,Thrissur,36.829808409561664,4,80
5,morning,foggy,Alappuzha,23.973005696337857,4,72
4,noon,foggy,Kozhikode,36.62460453198799,4,62
2,evening,sunny,Palakkad,34.77621299440103,4,67
6,night,foggy,Kasaragod,23.838903207749404,4,77
2,noon,cloudy,Alappuzha,36.4029471868578,3,44
5,night,foggy,Kozhikode,34.10213876429255,4,72
5,noon,foggy,Kottayam,33.664154538293374,4,69
2,morning,foggy,Kollam,33.28123686650468,5,83
6,morning,foggy,Kozhikode,24.630941860639318,4,62
2,noon,rainy,Malappuram,19.587113759027943,2,27
1,night,rainy,Kollam,27.700980973263334,2,21
3,evening,rainy,Guruvayur,19.735286751876746,2,24
6,evening,sunny,Thiruvananthapuram,33.45741884565183,4,77
6,morning,sunny,Kasaragod,39.29403103509701,5,96
4,evening,cloudy,Alappuzha,34.06078661384285,3,57
0,morning,rainy,Guruvayur,23.705450132939614,3,59
3,evening,sunny,Guruvayur,39.467228950679164,4,68
5,noon,foggy,Thiruvananthapuram,35.48173543736676,4,80
6,morning,foggy,Thrissur,32.35635267383222,5,101
2,morning,rainy,Kottayam,19.88323948924314,3,32
3,noon,cloudy,Kasaragod,25.391794072733866,2,24
4,morning,cloudy,Kochi,26.085893448128058,3,54
5,evening,foggy,Guruvayur,23.210834733476982,3,40
0,evening,cloudy,Kollam,25.377307352468623,2,29
0,morning,rainy,Guruvayur,19.561826813313047,3,47
4,evening,foggy,Kochi,28.965753648746034,3,56
4,night,sunny,Guruvayur,41.4434383138285,4,76
2,morning,sunny,Thiruvananthapuram,27.776165384817286,4,72
6,noon,cloudy,Kozhikode,32.97814851328528,4,68
0,night,foggy,Kozhikode,32.90897597702297,4,65
5,morning,foggy,Kannur,22.852986279276877,4,71
3,noon,sunny,Kottayam,41.6837308833986,4,70
5,evening,foggy,Thiruvananthapuram,30.88919233866573,4,63
1,noon,foggy,Palakkad,27.40849876130643,3,38
1,night,foggy,Guruvayur,34.08632082142001,4,72
4,evening,cloudy,Kasaragod,25.108806599007334,2,22
2,morning,foggy,Kollam,33.014832131787244,5,89
1,evening,rainy,Kozhikode,16.6750905287282,2,28
0,morning,cloudy,Kozhikode,35.00353044553718,4,74
5,morning,foggy,Kochi,28.84406930136221,4,64
5,noon,foggy,Kochi,32.04894444608481,4,78
4,noon,rainy,Kannur,19.761042936713622,2,28
6,noon,cloudy,Alappuzha,32.24384692137317,4,78
6,night,sunny,Thrissur,39.1280846901857,5,96
3,night,sunny,Palakkad,34.04462417703478,4,79
4,noon,cloudy,Kochi,31.23495151523006,3,53
3,night,foggy,Kochi,28.982705606980574,3,55
6,evening,foggy,Kannur,36.42471817938317,4,74
4,evening,sunny,Kasaragod,34.46377606874343,4,66
4,night,sunny,Alappuzha,40.31074805348992,4,74
4,night,sunny,Kochi,39.622984990594226,4,62
6,evening,rainy,Kannur,22.97858196292206,2,22
3,morning,sunny,Kollam,29.911436361577074,4,72
3,evening,rainy,Kasaragod,22.903396253516107,2,28
4,evening,cloudy,Thrissur,34.7792891943583,3,47
1,night,foggy,Thiruvananthapuram,25.09491801092947,3,46
2,evening,sunny,Kasaragod,34.91541787958174,4,67
6,night,foggy,Thiruvananthapuram,34.928809617332504,5,82
2,night,foggy,Kozhikode,27.234281979182235,3,50
2,noon,sunny,Alappuzha,36.917563829045854,4,77
3,evening,sunny,Thrissur,30.175736758829846,4,74
3,morning,cloudy,Alappuzha,22.591344377438276,3,56
1,noon,rainy,Thrissur,29.504531826578557,2,22
2,night,rainy,Alappuzha,17.682466597948014,2,28
2,night,foggy,Kasaragod,25.838648618352735,3,40
4,morning,sunny,Kannur,40.536860173956484,5,89
3,night,cloudy,Alappuzha,26.623571686516897,2,26
2,evening,cloudy,Malappuram,37.27536474792029,3,32
5,noon,cloudy,Thrissur,37.38907749733517,3,49
1,night,cloudy,Guruvayur,25.29428615389002,2,27
5,night,cloudy,Thiruvananthapuram,21.430223584427694,2,24
5,morning,rainy,Thrissur,27.986075831491448,3,58
6,evening,rainy,Kozhikode,23.666770545021844,2,28
6,night,rainy,Kollam,17.7127983473128,3,57
1,morning,sunny,Malappuram,38.02788792262673,5,85
5,night,foggy,Kottayam,21.755138356902457,3,39
2,morning,cloudy,Guruvayur,35.52693754454767,4,67
3,morning,sunny,Thrissur,28.357092994926163,4,61
1,evening,cloudy,Kochi,22.897895744873882,2,26
4,night,rainy,Kasaragod,18.986429065465938,2,22
5,evening,sunny,Guruvayur,42.324528094365135,4,68
1,morning,rainy,Kasaragod,27.783879124315384,3,55
0,noon,cloudy,Alappuzha,34.35690990906138,3,53
0,night,cloudy,Alappuzha,27.49338856363636,2,28
6,noon,foggy,Guruvayur,26.942481269584043,4,74
3,night,cloudy,Kasaragod,24.719821921493445,2,23
2,evening,rainy,Palakkad,24.17101648131095,2,28
3,evening,cloudy,Guruvayur,30.11468227626042,3,40
3,evening,foggy,Malappuram,31.965337244096638,4,76
3,evening,foggy,Malappuram,25.596179469977603,3,58
3,evening,rainy,Thiruvananthapuram,32.127119375350844,3,54
4,noon,sunny,Thrissur,28.88589446952131,3,48
4,evening,cloudy,Kottayam,37.149697777208566,3,38
6,morning,foggy,Kasaragod,21.477718984627362,4,68
1,morning,cloudy,Thrissur,28.912730567065932,3,33
0,noon,cloudy,Malappuram,26.400847054161122,2,28
3,night,sunny,Kozhikode,33.63509803681426,4,66
6,morning,foggy,Kasaragod,30.92646274467321,5,105
1,night,cloudy,Thrissur,28.13860949239561,2,23
0,noon,foggy,Malappuram,28.277561357126913,3,50
5,night,rainy,Kollam,28.456298062026214,2,22
2,night,rainy,Malappuram,27.6598966764699,2,24
4,night,cloudy,Alappuzha,34.899205600788974,3,43
5,night,foggy,Kochi,25.47446758307122,3,38
0,noon,cloudy,Palakkad,31.095578471998635,3,45
5,morning,foggy,Palakkad,31.173476253678313,5,90
2,evening,foggy,Alappuzha,27.510707686835506,3,43
6,night,sunny,Alappuzha,34.26297821234557,5,100
0,morning,sunny,Kasaragod,31.334296436197388,5,86
5,morning,sunny,Kollam,28.41135475948875,4,63
4,noon,cloudy,Kollam,24.368214387446013,2,23
4,morning,sunny,Kasaragod,27.79373198882042,4,74
1,noon,sunny,Thrissur,37.61218277823211,4,80
5,night,rainy,Kasaragod,27.232365682855573,2,22
3,night,foggy,Kottayam,37.38547321885763,4,63
5,evening,foggy,Kottayam,33.6296979340029,4,61
6,evening,sunny,Palakkad,26.884779258854234,3,40
0,evening,foggy,Malappuram,36.25733285879202,4,80
0,morning,rainy,Kasaragod,30.665477770077338,4,62
6,night,rainy,Kannur,23.536445453135876,3,38
5,noon,sunny,Kasaragod,35.959671858974666,4,61
6,evening,rainy,Thrissur,32.593331652032816,3,42
2,noon,foggy,Thiruvananthapuram,30.274339087418625,4,63
6,noon,cloudy,Palakkad,36.12406488857308,4,62
4,evening,foggy,Palakkad,22.636823784772965,3,41
6,night,cloudy,Palakkad,23.981475574227165,3,39
0,evening,sunny,Guruvayur,33.4928340385024,4,61
4,noon,cloudy,Malappuram,30.674459547913735,3,54
0,evening,rainy,Alappuzha,29.875873481667604,2,28
1,noon,foggy,Kozhikode,38.02562085943398,4,66
3,noon,cloudy,Thiruvananthapuram,27.344069246239535,2,26
0,evening,foggy,Guruvayur,22.03123071638124,3,55
4,morning,sunny,Kannur,39.61991555602052,5,88
1,evening,sunny,Kannur,36.27447222440774,4,68
0,morning,rainy,Malappuram,19.375228600759428,3,42
2,noon,sunny,Kottayam,34.412083762564144,4,63
6,noon,cloudy,Thrissur,33.35286798025287,4,75
3,morning,sunny,Alappuzha,39.097000380166946,5,94
0,noon,rainy,Kottayam,24.493513003978954,2,25
1,morning,foggy,Alappuzha,26.413811914190404,4,78
2,morning,foggy,Kollam,37.77878879665419,5,87
5,noon,sunny,Palakkad,37.27716438626038,4,63
1,night,cloudy,Guruvayur,27.673631635066634,2,28
6,morning,rainy,Alappuzha,20.76787481147909,3,34
1,evening,cloudy,Kochi,33.162344517240115,3,59
2,evening,rainy,Palakkad,20.11711857509405,2,29
1,noon,sunny,Palakkad,28.9190698125527,3,41
2,night,rainy,Thrissur,25.007176112355197,2,29
0,noon,rainy,Guruvayur,20.929785674950413,2,22
2,night,sunny,Thiruvananthapuram,36.69138746370146,4,75
2,morning,cloudy,Kottayam,22.738551279041523,3,38
3,morning,sunny,Alappuzha,37.133998777644464,5,107
2,morning,rainy,Alappuzha,20.816040975960938,3,51
2,morning,sunny,Kollam,26.004129885386718,4,76
5,evening,rainy,Palakkad,18.157912980461,2,26
0,evening,sunny,Kasaragod,41.8714614231966,4,62
6,noon,foggy,Kozhikode,35.97019376696088,5,100
3,night,foggy,Kasaragod,25.196518446615823,3,34
5,morning,sunny,Alappuzha,39.23232237727335,5,96
4,morning,cloudy,Kasaragod,31.079310890137116,4,65
0,night,rainy,Thrissur,32.505380094647776,3,48
0,night,foggy,Kochi,27.576461114078803,3,45
4,noon,cloudy,Alappuzha,32.318424218971465,3,49
6,night,rainy,Alappuzha,17.080107281206615,3,58
2,morning,foggy,Kochi,27.961369797878696,4,71
5,morning,foggy,Kottayam,37.61006514219887,5,105
1,morning,sunny,Kochi,35.16267486565205,5,86
3,morning,rainy,Kannur,20.893951556692357,3,37
1,morning,cloudy,Kasaragod,22.77820017936587,3,42
4,noon,cloudy,Thrissur,32.69357558926558,3,46
0,morning,cloudy,Kollam,31.69614654448491,4,72
6,noon,rainy,Kottayam,22.356958131264168,3,50
0,morning,cloudy,Malappuram,36.89959678789874,4,78
3,evening,cloudy,Kollam,21.111041626973012,2,26
0,evening,cloudy,Thiruvananthapuram,25.896899283920597,2,28
0,evening,sunny,Thiruvananthapuram,41.658181267092885,4,67
3,evening,sunny,Thiruvananthapuram,31.455902451430486,4,75
5,noon,rainy,Guruvayur,20.288298175537896,2,28
5,noon,rainy,Thiruvananthapuram,25.081746968831204,2,28
3,night,cloudy,Thrissur,34.7382235548287,3,37
6,morning,sunny,Kollam,27.75349493493214,4,71
4,evening,foggy,Palakkad,37.25651696597731,4,62
0,noon,foggy,Kozhikode,34.74140388207959,4,78
6,morning,cloudy,Kottayam,23.81484815055594,3,40
0,morning,cloudy,Guruvayur,32.83772914654832,4,69
4,noon,sunny,Malappuram,32.544298284838476,4,77
5,evening,sunny,Kasaragod,32.83900952729742,4,77
6,night,sunny,Kannur,39.31593157146073,5,87
2,morning,rainy,Alappuzha,32.36734173567245,4,76
2,night,rainy,Thiruvananthapuram,18.153149838402296,2,29
2,evening,cloudy,Malappuram,27.884307833119486,2,24
5,evening,rainy,Alappuzha,24.176007337433163,2,25
5,night,sunny,Kozhikode,32.39730088823496,4,61
4,evening,sunny,Malappuram,32.174215103175825,4,79
0,morning,rainy,Kannur,16.88856734854714,3,59
4,night,foggy,Kollam,32.879321451564394,4,69
4,evening,cloudy,Malappuram,28.14923889722033,2,25
5,night,foggy,Guruvayur,24.536659546946552,3,52
2,morning,cloudy,Thiruvananthapuram,34.60616334531472,4,73
1,evening,foggy,Kozhikode,34.86869762057747,4,76
0,morning,rainy,Kasaragod,24.268657677511193,3,38
5,evening,cloudy,Palakkad,25.807255045691484,2,28
2,noon,cloudy,Kochi,31.581170144719245,3,36
6,evening,cloudy,Guruvayur,25.632180114395407,2,28
1,night,sunny,Thiruvananthapuram,30.012134815503103,4,77
1,evening,sunny,Alappuzha,38.41874911844755,4,65
5,morning,foggy,Kozhikode,21.91069397725596,4,77
3,morning,rainy,Kollam,17.611064007588098,3,45
0,evening,sunny,Guruvayur,26.115398958401027,3,31
1,night,cloudy,Thrissur,23.333627976261802,2,21
5,noon,sunny,Kozhikode,27.17283014807781,3,31
5,night,rainy,Alappuzha,32.92864025225862,3,58
2,noon,sunny,Guruvayur,30.90976948921952,4,78
