Day,Time,Weather,City,Temperature,Traffic Congestion,Number of Vehicles
1,morning,cloudy,Kannur,35.8945374,1,12
5,morning,foggy,Alappuzha,24.56466726,1,14
2,morning,foggy,Thrissur,31.66054597,2,28
2,morning,sunny,Kannur,27.49119991,1,15
6,morning,foggy,Kochi,27.8812956,4,62
2,night,sunny,Alappuzha,38.1264694,4,65
6,evening,foggy,Kasaragod,32.4353601,4,71
6,morning,sunny,Kannur,36.61991138,5,90
5,noon,foggy,Kannur,26.02835958,3,39
2,night,rainy,Kottayam,22.42642414,2,24
6,night,cloudy,Kochi,22.48367827,3,32
3,morning,rainy,Kochi,28.22338795,5,83
4,night,cloudy,Alappuzha,29.29970335,2,26
1,morning,cloudy,Kannur,32.78260956,1,12
1,evening,sunny,Alappuzha,30.23203992,4,76
5,evening,cloudy,Thiruvananthapuram,26.24904369,2,28
2,night,rainy,Kollam,21.68166073,2,29
2,night,rainy,Kottayam,16.43762097,2,25
6,noon,foggy,Palakkad,27.02297874,4,71
0,night,rainy,Kozhikode,29.65617775,2,24
6,noon,foggy,Kannur,36.47923933,5,105
4,evening,cloudy,Guruvayur,29.54330517,2,29
3,evening,rainy,Kottayam,23.74352882,2,29
1,morning,cloudy,Kottayam,21.25761232,5,82
6,evening,rainy,Kottayam,30.94647374,3,54
0,noon,rainy,Kochi,16.22117363,2,26
0,night,foggy,Kasaragod,37.28591627,4,70
6,morning,cloudy,Kochi,29.05027003,3,42
5,noon,rainy,Kasaragod,21.81288639,2,22
1,night,sunny,Alappuzha,41.71171339,4,79
5,morning,cloudy,Kozhikode,21.14824069,5,109
3,evening,cloudy,Kochi,30.61781702,3,36
0,noon,cloudy,Kannur,30.06544672,3,33
0,night,foggy,Kasaragod,24.95361172,3,53
4,morning,sunny,Kochi,33.29108633,2,22
3,morning,cloudy,Thrissur,31.82208191,1,16
0,evening,rainy,Kochi,28.36123035,2,21
3,night,rainy,Kozhikode,16.0121866,2,27
1,evening,foggy,Kozhikode,37.15167321,4,71
2,evening,rainy,Kasaragod,18.79693133,2,21
0,night,cloudy,Kasaragod,24.70446119,2,26
4,night,rainy,Alappuzha,20.47904858,2,27
1,night,cloudy,Kozhikode,21.37653613,2,21
6,noon,rainy,Kozhikode,18.0918861,3,38
3,night,sunny,Kannur,42.76794869,4,61
6,morning,foggy,Thiruvananthapuram,26.58384944,4,75
5,evening,foggy,Kottayam,23.18528344,3,49
1,noon,sunny,Malappuram,27.81885144,3,32
6,night,sunny,Kochi,38.23081945,5,105
0,noon,foggy,Kollam,35.75283219,4,71
3,night,sunny,Alappuzha,30.36818909,4,78
2,noon,cloudy,Kottayam,21.08905552,2,24
1,evening,rainy,Malappuram,19.79253031,2,27
0,evening,foggy,Thiruvananthapuram,22.18593165,3,43
4,morning,sunny,Kollam,27.75771392,1,15
5,morning,cloudy,Kasaragod,28.06923184,5,99
3,night,foggy,Kozhikode,25.13377721,3,54
1,evening,sunny,Thrissur,34.77107993,4,76
1,noon,foggy,Alappuzha,25.53455871,3,36
2,noon,sunny,Palakkad,41.98913412,4,68
2,noon,foggy,Guruvayur,36.62621236,4,63
4,morning,cloudy,Kozhikode,30.36929759,1,15
5,noon,cloudy,Thrissur,26.75880167,2,25
4,morning,rainy,Malappuram,22.47949699,5,99
0,morning,foggy,Kasaragod,28.22665372,1,16
0,night,rainy,Kollam,28.36884848,2,26
4,noon,foggy,Malappuram,28.90302783,3,45
5,noon,sunny,Guruvayur,40.56440909,4,74
4,evening,sunny,Kozhikode,42.04961136,4,76
5,night,rainy,Kozhikode,21.71108461,2,24
5,evening,foggy,Kollam,30.75697109,4,67
6,night,rainy,Palakkad,17.61596113,3,55
3,noon,cloudy,Thrissur,24.14156762,2,26
5,morning,rainy,Malappuram,23.02891803,5,91
2,morning,rainy,Kasaragod,19.50544617,5,89
5,morning,sunny,Kozhikode,40.90152834,2,29
5,morning,rainy,Malappuram,18.69086635,5,98
5,morning,foggy,Kannur,28.97139887,1,15
6,evening,sunny,Palakkad,36.29688709,4,80
6,night,rainy,Malappuram,27.76168644,3,36
0,noon,cloudy,Kollam,27.24577309,2,25
6,evening,rainy,Guruvayur,30.77468417,3,44
2,night,rainy,Kasaragod,25.66142557,2,28
2,morning,rainy,Thiruvananthapuram,23.47163227,5,108
6,night,sunny,Kollam,27.14309078,4,68
4,night,foggy,Malappuram,29.12488587,3,59
3,morning,cloudy,Thiruvananthapuram,34.6861031,1,15
6,morning,rainy,Kozhikode,26.44719731,3,48
5,morning,foggy,Thiruvananthapuram,35.37192662,2,22
1,noon,foggy,Palakkad,29.6233633,3,46
3,morning,sunny,Kochi,28.01384899,1,19
3,noon,cloudy,Palakkad,20.96547119,2,28
2,morning,sunny,Kollam,31.15473229,2,24
3,noon,foggy,Kochi,33.09100292,4,65
6,night,foggy,Kollam,34.65958327,5,98
5,evening,foggy,Kannur,26.25296309,3,31
5,night,sunny,Guruvayur,34.42611666,4,80
0,night,cloudy,Guruvayur,27.89261518,2,26
5,morning,rainy,Alappuzha,22.97888733,5,91
5,noon,sunny,Kasaragod,29.93292812,3,48
2,evening,foggy,Guruvayur,23.54347369,3,33
5,morning,sunny,Kottayam,29.34370549,1,12
0,morning,foggy,Kozhikode,22.16581548,1,18
1,morning,rainy,Kozhikode,19.36822261,5,92
6,night,rainy,Kannur,16.15641526,3,39
2,noon,cloudy,Alappuzha,31.39698662,3,31
1,noon,foggy,Kannur,26.60354683,3,58
2,evening,cloudy,Malappuram,37.2770539,3,55
4,noon,cloudy,Thrissur,24.02678367,2,23
3,noon,rainy,Kollam,21.8790857,2,24
4,morning,sunny,Kottayam,32.0832997,2,22
5,morning,sunny,Kottayam,26.14367543,1,18
1,night,cloudy,Palakkad,35.00012901,3,57
5,morning,rainy,Palakkad,16.54390582,5,90
3,morning,foggy,Thrissur,37.20822209,2,25
2,morning,sunny,Kannur,41.16526397,2,21
3,morning,cloudy,Malappuram,29.83746638,5,98
0,night,sunny,Alappuzha,35.24112477,4,72
3,morning,sunny,Thiruvananthapuram,37.11422469,2,23
0,evening,foggy,Palakkad,27.8050151,3,46
3,evening,rainy,Malappuram,27.00277882,2,27
6,evening,foggy,Kasaragod,21.98622751,3,51
0,evening,rainy,Kozhikode,16.91880966,2,21
1,morning,sunny,Kozhikode,33.77291713,2,23
5,evening,cloudy,Malappuram,30.07717292,3,54
5,morning,foggy,Thrissur,36.31806479,2,21
4,night,rainy,Alappuzha,17.77923078,2,24
5,evening,sunny,Guruvayur,39.98501476,4,70
2,noon,rainy,Kottayam,19.57080473,2,24
6,evening,rainy,Thrissur,22.69942202,2,28
3,evening,rainy,Malappuram,21.38224139,2,27
4,morning,sunny,Alappuzha,32.80263964,2,23
2,evening,cloudy,Alappuzha,23.29201727,2,27
2,noon,cloudy,Kollam,29.29428507,2,27
0,morning,cloudy,Kochi,34.36151783,1,18
5,morning,rainy,Kozhikode,23.50607818,5,91
1,night,sunny,Malappuram,34.34043079,4,61
1,night,rainy,Guruvayur,30.42904895,3,33
4,evening,cloudy,Kottayam,32.73658176,3,52
6,night,cloudy,Kochi,29.07131875,3,57
1,night,sunny,Kasaragod,30.38082602,4,70
3,night,rainy,Palakkad,31.0437547,3,33
1,morning,foggy,Kollam,31.03451173,2,28
4,morning,foggy,Palakkad,24.98467427,1,11
1,morning,cloudy,Kochi,25.3086296,5,109
3,night,sunny,Kochi,39.65326251,4,76
0,morning,rainy,Palakkad,16.75047456,5,106
6,night,rainy,Kannur,32.86556718,4,66
4,morning,cloudy,Kottayam,22.94957236,5,82
0,morning,cloudy,Kottayam,34.26675874,1,14
0,noon,rainy,Thiruvananthapuram,22.71118039,2,21
0,evening,rainy,Guruvayur,24.36767512,2,26
2,night,cloudy,Kasaragod,35.70465362,3,37
6,noon,rainy,Kottayam,23.01949022,3,45
5,morning,foggy,Guruvayur,30.36255871,2,27
6,night,cloudy,Kasaragod,21.57168807,3,41
2,morning,rainy,Kasaragod,16.03990706,5,89
5,evening,cloudy,Kochi,24.89519165,2,27
6,noon,sunny,Kasaragod,37.56991258,5,83
0,evening,cloudy,Kollam,22.79509699,2,26
4,noon,cloudy,Palakkad,22.66754711,2,27
5,morning,sunny,Kannur,32.98633034,2,24
3,evening,foggy,Thiruvananthapuram,32.23839456,4,80
3,evening,rainy,Malappuram,28.10522387,2,29
1,morning,sunny,Thrissur,29.03366146,1,19
5,evening,cloudy,Thiruvananthapuram,22.08659231,2,21
4,night,rainy,Kollam,31.98674958,3,54
2,noon,sunny,Thiruvananthapuram,30.4313285,4,70
0,noon,rainy,Kasaragod,30.50689046,3,33
1,noon,rainy,Kochi,30.67935466,3,53
3,night,sunny,Thrissur,39.13288406,4,64
2,noon,rainy,Kottayam,18.87017131,2,26
2,morning,foggy,Kochi,35.19578971,2,26
0,evening,sunny,Kasaragod,39.07725951,4,76
5,night,foggy,Kasaragod,31.36945573,4,63
3,noon,cloudy,Thrissur,26.4660284,2,28
4,morning,rainy,Thrissur,20.46264627,5,107
2,evening,cloudy,Kozhikode,22.80571041,2,24
0,evening,cloudy,Alappuzha,29.39946394,2,24
4,night,rainy,Alappuzha,25.94943488,2,29
5,night,sunny,Guruvayur,32.10876284,4,71
3,night,rainy,Kannur,24.08110415,2,28
5,morning,cloudy,Kochi,26.91333958,5,104
2,morning,cloudy,Kottayam,31.63069678,1,16
4,night,sunny,Thiruvananthapuram,41.32140653,4,70
4,noon,rainy,Kasaragod,18.78664445,2,21
4,evening,cloudy,Kasaragod,27.21754357,2,25
2,evening,foggy,Kozhikode,23.61993117,3,57
2,morning,cloudy,Kochi,31.3576379,1,16
5,evening,cloudy,Kannur,33.12439247,3,42
1,noon,sunny,Kochi,41.84251645,4,77
5,evening,foggy,Palakkad,25.96598765,3,34
3,morning,cloudy,Guruvayur,36.88718431,1,16
0,morning,cloudy,Thrissur,21.80905923,5,107
4,noon,foggy,Kottayam,31.47640058,4,70
1,noon,rainy,Kannur,16.97125623,2,25
0,evening,rainy,Thrissur,31.19416119,3,47
1,evening,cloudy,Kottayam,29.74034778,2,23
6,morning,cloudy,Kollam,32.11251577,4,67
5,noon,rainy,Malappuram,30.13675674,3,36
2,noon,sunny,Guruvayur,28.55528058,3,53
4,noon,foggy,Alappuzha,21.88122145,3,43
5,evening,foggy,Guruvayur,36.16614438,4,62
0,noon,sunny,Alappuzha,31.35386487,4,61
6,morning,sunny,Kottayam,28.19264143,4,76
6,morning,sunny,Alappuzha,33.96384103,5,100
6,evening,sunny,Thrissur,36.17120329,4,76
0,night,sunny,Guruvayur,26.52650026,3,46
0,evening,sunny,Kasaragod,30.67322619,4,70
0,night,foggy,Thrissur,21.78276276,3,57
0,noon,sunny,Kottayam,33.14570162,4,67
6,evening,rainy,Kannur,31.21670049,3,49
6,morning,sunny,Kochi,42.705091,5,83
1,noon,sunny,Thrissur,36.82980841,4,80
5,morning,foggy,Alappuzha,23.9730057,1,19
4,noon,foggy,Kozhikode,36.62460453,4,62
2,evening,sunny,Palakkad,34.77621299,4,67
6,night,foggy,Kasaragod,23.83890321,4,77
2,noon,cloudy,Alappuzha,36.40294719,3,44
5,night,foggy,Kozhikode,34.10213876,4,72
5,noon,foggy,Kottayam,33.66415454,4,69
2,morning,foggy,Kollam,33.28123687,2,25
6,morning,foggy,Kozhikode,24.63094186,4,62
2,noon,rainy,Malappuram,19.58711376,2,27
1,night,rainy,Kollam,27.70098097,2,21
3,evening,rainy,Guruvayur,19.73528675,2,24
6,evening,sunny,Thiruvananthapuram,33.45741885,4,77
6,morning,sunny,Kasaragod,39.29403104,5,96
4,evening,cloudy,Alappuzha,34.06078661,3,57
0,morning,rainy,Guruvayur,23.70545013,5,84
3,evening,sunny,Guruvayur,39.46722895,4,68
5,noon,foggy,Thiruvananthapuram,35.48173544,4,80
6,morning,foggy,Thrissur,32.35635267,5,101
2,morning,rainy,Kottayam,19.88323949,5,101
3,noon,cloudy,Kasaragod,25.39179407,2,24
4,morning,cloudy,Kochi,26.08589345,5,83
5,evening,foggy,Guruvayur,23.21083473,3,40
0,evening,cloudy,Kollam,25.37730735,2,29
0,morning,rainy,Guruvayur,19.56182681,5,86
4,evening,foggy,Kochi,28.96575365,3,56
4,night,sunny,Guruvayur,41.44343831,4,76
2,morning,sunny,Thiruvananthapuram,27.77616538,1,19
6,noon,cloudy,Kozhikode,32.97814851,4,68
0,night,foggy,Kozhikode,32.90897598,4,65
5,morning,foggy,Kannur,22.85298628,1,13
3,noon,sunny,Kottayam,41.68373088,4,70
5,evening,foggy,Thiruvananthapuram,30.88919234,4,63
1,noon,foggy,Palakkad,27.40849876,3,38
1,night,foggy,Guruvayur,34.08632082,4,72
4,evening,cloudy,Kasaragod,25.1088066,2,22
2,morning,foggy,Kollam,33.01483213,2,29
1,evening,rainy,Kozhikode,16.67509053,2,28
0,morning,cloudy,Kozhikode,35.00353045,1,13
5,morning,foggy,Kochi,28.8440693,1,16
5,noon,foggy,Kochi,32.04894445,4,78
4,noon,rainy,Kannur,19.76104294,2,28
6,noon,cloudy,Alappuzha,32.24384692,4,78
6,night,sunny,Thrissur,39.12808469,5,96
3,night,sunny,Palakkad,34.04462418,4,79
4,noon,cloudy,Kochi,31.23495152,3,53
3,night,foggy,Kochi,28.98270561,3,55
6,evening,foggy,Kannur,36.42471818,4,74
4,evening,sunny,Kasaragod,34.46377607,4,66
4,night,sunny,Alappuzha,40.31074805,4,74
4,night,sunny,Kochi,39.62298499,4,62
6,evening,rainy,Kannur,22.97858196,2,22
3,morning,sunny,Kollam,29.91143636,1,14
3,evening,rainy,Kasaragod,22.90339625,2,28
4,evening,cloudy,Thrissur,34.77928919,3,47
1,night,foggy,Thiruvananthapuram,25.09491801,3,46
2,evening,sunny,Kasaragod,34.91541788,4,67
6,night,foggy,Thiruvananthapuram,34.92880962,5,82
2,night,foggy,Kozhikode,27.23428198,3,50
2,noon,sunny,Alappuzha,36.91756383,4,77
3,evening,sunny,Thrissur,30.17573676,4,74
3,morning,cloudy,Alappuzha,22.59134438,5,88
1,noon,rainy,Thrissur,29.50453183,2,22
2,night,rainy,Alappuzha,17.6824666,2,28
2,night,foggy,Kasaragod,25.83864862,3,40
4,morning,sunny,Kannur,40.53686017,2,27
3,night,cloudy,Alappuzha,26.62357169,2,26
2,evening,cloudy,Malappuram,37.27536475,3,32
5,noon,cloudy,Thrissur,37.3890775,3,49
1,night,cloudy,Guruvayur,25.29428615,2,27
5,night,cloudy,Thiruvananthapuram,21.43022358,2,24
5,morning,rainy,Thrissur,27.98607583,5,106
6,evening,rainy,Kozhikode,23.66677055,2,28
6,night,rainy,Kollam,17.71279835,3,57
1,morning,sunny,Malappuram,38.02788792,2,22
5,night,foggy,Kottayam,21.75513836,3,39
2,morning,cloudy,Guruvayur,35.52693754,1,14
3,morning,sunny,Thrissur,28.35709299,1,10
1,evening,cloudy,Kochi,22.89789574,2,26
4,night,rainy,Kasaragod,18.98642907,2,22
5,evening,sunny,Guruvayur,42.32452809,4,68
1,morning,rainy,Kasaragod,27.78387912,5,90
0,noon,cloudy,Alappuzha,34.35690991,3,53
0,night,cloudy,Alappuzha,27.49338856,2,28
6,noon,foggy,Guruvayur,26.94248127,4,74
3,night,cloudy,Kasaragod,24.71982192,2,23
2,evening,rainy,Palakkad,24.17101648,2,28
3,evening,cloudy,Guruvayur,30.11468228,3,40
3,evening,foggy,Malappuram,31.96533724,4,76
3,evening,foggy,Malappuram,25.59617947,3,58
3,evening,rainy,Thiruvananthapuram,32.12711938,3,54
4,noon,sunny,Thrissur,28.88589447,3,48
4,evening,cloudy,Kottayam,37.14969778,3,38
6,morning,foggy,Kasaragod,21.47771898,4,68
1,morning,cloudy,Thrissur,28.91273057,5,92
0,noon,cloudy,Malappuram,26.40084705,2,28
3,night,sunny,Kozhikode,33.63509804,4,66
6,morning,foggy,Kasaragod,30.92646274,5,105
1,night,cloudy,Thrissur,28.13860949,2,23
0,noon,foggy,Malappuram,28.27756136,3,50
5,night,rainy,Kollam,28.45629806,2,22
2,night,rainy,Malappuram,27.65989668,2,24
4,night,cloudy,Alappuzha,34.8992056,3,43
5,night,foggy,Kochi,25.47446758,3,38
0,noon,cloudy,Palakkad,31.09557847,3,45
5,morning,foggy,Palakkad,31.17347625,2,24
2,evening,foggy,Alappuzha,27.51070769,3,43
6,night,sunny,Alappuzha,34.26297821,5,100
0,morning,sunny,Kasaragod,31.33429644,2,28
5,morning,sunny,Kollam,28.41135476,1,13
4,noon,cloudy,Kollam,24.36821439,2,23
4,morning,sunny,Kasaragod,27.79373199,1,19
1,noon,sunny,Thrissur,37.61218278,4,80
5,night,rainy,Kasaragod,27.23236568,2,22
3,night,foggy,Kottayam,37.38547322,4,63
5,evening,foggy,Kottayam,33.62969793,4,61
6,evening,sunny,Palakkad,26.88477926,3,40
0,evening,foggy,Malappuram,36.25733286,4,80
0,morning,rainy,Kasaragod,30.66547777,1,19
6,night,rainy,Kannur,23.53644545,3,38
5,noon,sunny,Kasaragod,35.95967186,4,61
6,evening,rainy,Thrissur,32.59333165,3,42
2,noon,foggy,Thiruvananthapuram,30.27433909,4,63
6,noon,cloudy,Palakkad,36.12406489,4,62
4,evening,foggy,Palakkad,22.63682378,3,41
6,night,cloudy,Palakkad,23.98147557,3,39
0,evening,sunny,Guruvayur,33.49283404,4,61
4,noon,cloudy,Malappuram,30.67445955,3,54
0,evening,rainy,Alappuzha,29.87587348,2,28
1,noon,foggy,Kozhikode,38.02562086,4,66
3,noon,cloudy,Thiruvananthapuram,27.34406925,2,26
0,evening,foggy,Guruvayur,22.03123072,3,55
4,morning,sunny,Kannur,39.61991556,2,26
1,evening,sunny,Kannur,36.27447222,4,68
0,morning,rainy,Malappuram,19.3752286,5,89
2,noon,sunny,Kottayam,34.41208376,4,63
6,noon,cloudy,Thrissur,33.35286798,4,75
3,morning,sunny,Alappuzha,39.09700038,2,25
0,noon,rainy,Kottayam,24.493513,2,25
1,morning,foggy,Alappuzha,26.41381191,1,19
2,morning,foggy,Kollam,37.7787888,2,24
5,noon,sunny,Palakkad,37.27716439,4,63
1,night,cloudy,Guruvayur,27.67363164,2,28
6,morning,rainy,Alappuzha,20.76787481,3,34
1,evening,cloudy,Kochi,33.16234452,3,59
2,evening,rainy,Palakkad,20.11711858,2,29
1,noon,sunny,Palakkad,28.91906981,3,41
2,night,rainy,Thrissur,25.00717611,2,29
0,noon,rainy,Guruvayur,20.92978567,2,22
2,night,sunny,Thiruvananthapuram,36.69138746,4,75
2,morning,cloudy,Kottayam,22.73855128,5,88
3,morning,sunny,Alappuzha,37.13399878,2,29
2,morning,rainy,Alappuzha,20.81604098,5,97
2,morning,sunny,Kollam,26.00412989,1,13
5,evening,rainy,Palakkad,18.15791298,2,26
0,evening,sunny,Kasaragod,41.87146142,4,62
6,noon,foggy,Kozhikode,35.97019377,5,100
3,night,foggy,Kasaragod,25.19651845,3,34
5,morning,sunny,Alappuzha,39.23232238,2,22
4,morning,cloudy,Kasaragod,31.07931089,1,18
0,night,rainy,Thrissur,32.50538009,3,48
0,night,foggy,Kochi,27.57646111,3,45
4,noon,cloudy,Alappuzha,32.31842422,3,49
6,night,rainy,Alappuzha,17.08010728,3,58
2,morning,foggy,Kochi,27.9613698,1,18
5,morning,foggy,Kottayam,37.61006514,2,21
1,morning,sunny,Kochi,35.16267487,2,21
3,morning,rainy,Kannur,20.89395156,5,99
1,morning,cloudy,Kasaragod,22.77820018,5,85
4,noon,cloudy,Thrissur,32.69357559,3,46
0,morning,cloudy,Kollam,31.69614654,1,12
6,noon,rainy,Kottayam,22.35695813,3,50
0,morning,cloudy,Malappuram,36.89959679,1,14
3,evening,cloudy,Kollam,21.11104163,2,26
0,evening,cloudy,Thiruvananthapuram,25.89689928,2,28
0,evening,sunny,Thiruvananthapuram,41.65818127,4,67
3,evening,sunny,Thiruvananthapuram,31.45590245,4,75
5,noon,rainy,Guruvayur,20.28829818,2,28
5,noon,rainy,Thiruvananthapuram,25.08174697,2,28
3,night,cloudy,Thrissur,34.73822355,3,37
6,morning,sunny,Kollam,27.75349493,4,71
4,evening,foggy,Palakkad,37.25651697,4,62
0,noon,foggy,Kozhikode,34.74140388,4,78
6,morning,cloudy,Kottayam,23.81484815,3,40
0,morning,cloudy,Guruvayur,32.83772915,1,10
4,noon,sunny,Malappuram,32.54429828,4,77
5,evening,sunny,Kasaragod,32.83900953,4,77
6,night,sunny,Kannur,39.31593157,5,87
2,morning,rainy,Alappuzha,32.36734174,1,13
2,night,rainy,Thiruvananthapuram,18.15314984,2,29
2,evening,cloudy,Malappuram,27.88430783,2,24
5,evening,rainy,Alappuzha,24.17600734,2,25
5,night,sunny,Kozhikode,32.39730089,4,61
4,evening,sunny,Malappuram,32.1742151,4,79
0,morning,rainy,Kannur,16.88856735,5,105
4,night,foggy,Kollam,32.87932145,4,69
4,evening,cloudy,Malappuram,28.1492389,2,25
5,night,foggy,Guruvayur,24.53665955,3,52
2,morning,cloudy,Thiruvananthapuram,34.60616335,1,14
1,evening,foggy,Kozhikode,34.86869762,4,76
0,morning,rainy,Kasaragod,24.26865768,5,95
5,evening,cloudy,Palakkad,25.80725505,2,28
2,noon,cloudy,Kochi,31.58117014,3,36
6,evening,cloudy,Guruvayur,25.63218011,2,28
1,night,sunny,Thiruvananthapuram,30.01213482,4,77
1,evening,sunny,Alappuzha,38.41874912,4,65
5,morning,foggy,Kozhikode,21.91069398,1,17
3,morning,rainy,Kollam,17.61106401,5,86
0,evening,sunny,Guruvayur,26.11539896,3,31
1,night,cloudy,Thrissur,23.33362798,2,21
5,noon,sunny,Kozhikode,27.17283015,3,31
5,night,rainy,Alappuzha,32.92864025,3,58
2,noon,sunny,Guruvayur,30.90976949,4,78
6,morning,cloudy,Kochi,23.27115002,3,41
3,night,foggy,Kochi,25.32210129,3,59
0,noon,cloudy,Kottayam,36.64772852,3,47
4,evening,rainy,Palakkad,24.84272379,2,25
6,morning,foggy,Alappuzha,27.42707254,4,80
6,evening,sunny,Kochi,40.84765478,4,71
2,morning,sunny,Kottayam,32.7148346,2,22
1,night,sunny,Kottayam,31.69514569,4,68
1,night,foggy,Guruvayur,24.74896779,3,43
2,morning,cloudy,Kottayam,27.15613981,5,94
5,morning,foggy,Kozhikode,26.60879895,1,19
1,morning,foggy,Kannur,32.73933221,2,22
3,night,rainy,Kottayam,20.92290598,2,22
0,noon,foggy,Thiruvananthapuram,31.03756059,4,65
6,evening,sunny,Alappuzha,27.12016681,3,37
6,evening,cloudy,Thiruvananthapuram,23.98550947,2,26
3,night,cloudy,Thrissur,27.65948342,2,21
1,evening,cloudy,Kochi,36.66173112,3,52
6,morning,sunny,Palakkad,32.41328376,5,85
4,noon,sunny,Kottayam,37.28926006,4,75
0,evening,sunny,Kollam,30.33648278,4,69
0,noon,sunny,Kollam,28.15957079,3,34
6,morning,sunny,Kochi,26.9951222,4,69
2,evening,foggy,Thrissur,26.41719438,3,55
6,night,sunny,Kollam,28.68023746,4,64
2,noon,sunny,Kannur,28.95817762,3,57
6,morning,sunny,Thiruvananthapuram,38.93290824,5,87
4,noon,sunny,Kannur,26.26924721,3,59
5,evening,cloudy,Malappuram,30.21636594,3,36
0,evening,sunny,Kozhikode,32.45084347,4,61
6,night,foggy,Kasaragod,29.8365149,4,80
4,morning,foggy,Kollam,30.79327893,2,27
2,morning,foggy,Palakkad,26.55241571,1,19
2,night,rainy,Kottayam,21.01685062,2,23
0,night,cloudy,Palakkad,33.20142524,3,33
3,morning,sunny,Alappuzha,40.8117088,2,25
6,noon,rainy,Kozhikode,19.27388775,3,32
1,noon,sunny,Thiruvananthapuram,27.65951893,3,54
2,night,rainy,Thrissur,31.26252871,3,31
5,noon,rainy,Kozhikode,21.94822288,2,21
5,morning,foggy,Kasaragod,30.59756054,2,25
2,evening,foggy,Malappuram,27.33739836,3,49
3,evening,rainy,Guruvayur,18.13863972,2,25
3,noon,foggy,Kollam,31.24380287,4,63
4,night,rainy,Thrissur,24.92739448,2,29
5,night,cloudy,Thrissur,24.18448431,2,25
4,night,foggy,Kollam,28.90693866,3,57
5,night,foggy,Kollam,34.77327247,4,75
6,night,foggy,Kollam,31.26240865,5,109
6,noon,cloudy,Kollam,22.38118837,3,39
1,evening,rainy,Kollam,25.31636545,2,25
6,evening,sunny,Thrissur,37.94655109,4,67
1,noon,foggy,Kochi,34.7011228,4,76
6,night,rainy,Kochi,26.69499884,3,40
0,noon,cloudy,Palakkad,23.3287826,2,25
6,evening,sunny,Kochi,38.07294553,4,73
4,morning,foggy,Kasaragod,32.73997629,2,29
2,noon,cloudy,Kochi,21.14885082,2,26
4,night,cloudy,Thrissur,27.73330416,2,28
2,evening,sunny,Kollam,31.6601542,4,73
3,evening,rainy,Kannur,27.38000509,2,28
4,evening,foggy,Kottayam,24.89947371,3,32
3,evening,foggy,Kottayam,31.26998759,4,67
1,night,rainy,Kasaragod,31.52450135,3,34
1,morning,rainy,Alappuzha,29.56264033,5,108
0,evening,rainy,Thrissur,31.66478152,3,40
6,noon,sunny,Thiruvananthapuram,42.63460144,5,102
4,morning,sunny,Kannur,26.18139216,1,19
3,evening,foggy,Kozhikode,31.8117666,4,64
2,morning,sunny,Palakkad,33.01826976,2,23
1,noon,cloudy,Thiruvananthapuram,35.35112014,3,33
6,evening,foggy,Thrissur,25.50601484,3,44
1,noon,sunny,Kochi,42.67750131,4,77
2,night,rainy,Kollam,26.43303548,2,26
6,evening,cloudy,Guruvayur,34.22372964,3,43
6,evening,rainy,Thiruvananthapuram,17.4551924,2,28
3,evening,foggy,Kozhikode,24.34394894,3,32
3,evening,rainy,Alappuzha,28.89286244,2,25
4,night,sunny,Kottayam,26.37377087,3,46
4,evening,sunny,Alappuzha,39.88692576,4,73
5,morning,foggy,Kozhikode,21.46229822,1,12
5,evening,rainy,Kollam,27.17102026,2,27
0,night,foggy,Kochi,27.43176155,3,31
1,evening,rainy,Kozhikode,26.3954125,2,27
4,morning,cloudy,Palakkad,32.56612772,1,16
3,night,sunny,Kozhikode,31.82207873,4,70
2,night,foggy,Guruvayur,23.06052652,3,32
3,morning,cloudy,Thrissur,21.91757356,5,101
1,morning,cloudy,Kochi,30.74550619,1,16
5,morning,foggy,Kollam,30.07630592,2,28
3,morning,foggy,Kannur,33.84258206,2,28
0,morning,cloudy,Kottayam,29.39909748,5,83
1,night,rainy,Kottayam,23.18157843,2,23
5,night,cloudy,Kannur,27.50107584,2,25
2,evening,foggy,Kozhikode,21.67476225,3,46
5,evening,cloudy,Thrissur,26.43806624,2,25
6,noon,rainy,Thiruvananthapuram,32.59234268,4,70
0,evening,sunny,Alappuzha,40.8504448,4,66
1,evening,sunny,Alappuzha,31.59942714,4,70
2,morning,cloudy,Alappuzha,30.72611569,1,10
0,morning,rainy,Guruvayur,30.40404467,1,11
5,evening,sunny,Thiruvananthapuram,33.50166372,4,67
0,noon,cloudy,Thrissur,21.03887749,2,22
1,morning,cloudy,Alappuzha,22.00027166,5,103
4,evening,rainy,Palakkad,24.67667626,2,27
0,evening,foggy,Thiruvananthapuram,37.70563429,4,72
6,night,cloudy,Thiruvananthapuram,32.51815602,4,80
0,noon,foggy,Kollam,22.43074016,3,54
5,night,foggy,Kollam,24.44429979,3,55
5,noon,sunny,Kochi,39.11249343,4,66
2,morning,foggy,Palakkad,35.52964082,2,22
5,noon,rainy,Palakkad,26.50080797,2,26
3,evening,sunny,Kochi,36.95519388,4,76
1,evening,sunny,Palakkad,26.48173666,3,36
1,noon,sunny,Kasaragod,40.08501441,4,79
4,noon,cloudy,Malappuram,34.13427235,3,47
4,noon,cloudy,Alappuzha,25.13719126,2,22
1,night,foggy,Kollam,33.27266914,4,70
6,noon,sunny,Kochi,29.65252831,4,72
4,morning,sunny,Kochi,26.68561274,1,13
